1595942772911561965,2488.24389648
1595942772912112951,2488.24389648
1595942772912547111,2488.24389648
1595942772912997007,2488.24389648
1595942772913532018,2488.24389648
1595942772914057970,2488.24389648
1595942772914479017,2488.24389648
1595942772915013074,2488.24389648
1595942773847600936,936.004211426
1595942773848270893,936.004211426
1595942773851166963,935.315979004
1595942773851279020,934.627807617
1595942773851311922,933.939575195
1595942773851336956,933.595458984
1595942773851391077,933.251403809
1595942773851423978,932.907287598
1595942773851633071,932.907287598
1595942773852232933,932.563171387
1595942774436108112,2489.62036133
1595942774436505079,2489.62036133
1595942774437046051,2489.62036133
1595942774437546968,2489.62036133
1595942776472588062,867.183959961
1595942776473063945,867.183959961
1595942776473526954,866.839904785
1595942776473958969,866.839904785
1595942776474529981,866.839904785
1595942777561547994,2487.8996582
1595942777562180042,2487.8996582
1595942777562577962,2487.8996582
1595942777563030004,2487.8996582
1595942777563518047,2487.8996582
1595942777799664974,2487.8996582
1595942777800079107,2487.8996582
1595942777800606966,2487.8996582
1595942777801063060,2487.8996582
1595942777801634073,2487.8996582
1595942777802129983,2487.8996582
