1595942802569673061,841.72052002
1595942802570106983,841.72052002
1595942802570590019,841.72052002
1595942802571118116,841.72052002
1595942802571563005,841.72052002
1595942802572065114,841.72052002
1595942802572573900,841.72052002
1595942802573075056,841.72052002
1595942802573556900,841.72052002
1595942802574146986,841.72052002
1595942802574563980,841.72052002
1595942802575099945,841.72052002
1595942802575567007,842.06463623
1595942802576085090,841.72052002
1595942802576610088,842.408691406
1595942802577075958,841.72052002
1595942802577619075,841.72052002
1595942802578067064,841.72052002
1595942802578569889,841.72052002
1595942802579052925,841.72052002
1595942802602799892,841.72052002
1595942802603079080,841.72052002
1595942802603579998,841.72052002
1595942802604084014,841.72052002
1595942802604617118,841.72052002
1595942802605117082,841.72052002
1595942802605736970,841.72052002
1595942802606110095,841.72052002
1595942802606596946,841.72052002
1595942802607089996,841.72052002
1595942802607615947,841.72052002
1595942802608130931,841.72052002
1595942802608551025,841.72052002
1595942802609061956,841.72052002
1595942802609544038,841.72052002
1595942802610090970,841.72052002
1595942802610549926,841.72052002
1595942802611083030,841.72052002
1595942802611568927,841.72052002
1595942802620312929,841.72052002
1595942802620378971,841.72052002
1595942802620486021,841.72052002
1595942802620521068,841.72052002
1595942802620553970,841.72052002
1595942802620604991,841.72052002
1595942802621099948,841.72052002
1595942802621593952,841.72052002
1595942802622072935,841.72052002
1595942802622596025,841.72052002
1595942802623085021,841.72052002
1595942802623580932,841.72052002
1595942802624130964,841.72052002
1595942802624597072,841.72052002
1595942802625108957,841.72052002
1595942802625576019,841.72052002
1595942802626182079,841.72052002
1595942802626584053,841.72052002
1595942802627062082,841.72052002
1595942802627578973,841.72052002
1595942802628139019,841.72052002
1595942802628599882,841.72052002
1595942802629057884,841.72052002
1595942802629653930,841.72052002
1595942802630127906,841.72052002
1595942802630584955,841.72052002
1595942802631051063,841.72052002
1595942802631614923,841.72052002
1595942802632105112,841.72052002
1595942802898150920,841.72052002
1595942802898581027,841.72052002
1595942802899056911,841.72052002
1595942803089549064,841.72052002
1595942803089587926,841.72052002
1595942803089675903,841.72052002
1595942803089699983,841.72052002
1595942803089756965,841.72052002
1595942803090055942,841.72052002
1595942803090626001,841.72052002
1595942803091041088,841.72052002
1595942803097628116,841.72052002
1595942803098093986,841.72052002
1595942803098598957,841.72052002
1595942803099041938,841.72052002
1595942803099540948,841.72052002
1595942803100107908,841.72052002
1595942803100564002,841.72052002
1595942803101145029,841.72052002
1595942803101659059,841.72052002
1595942803102133989,841.72052002
1595942803102586030,841.72052002
1595942803103107929,841.72052002
1595942803103599071,841.72052002
1595942803104103088,841.72052002
1595942803104617118,841.72052002
1595942803105113983,841.72052002
1595942803105628967,841.72052002
1595942803106082916,841.72052002
1595942803106607913,841.72052002
1595942803110045909,841.72052002
1595942803110109090,841.72052002
1595942803110133886,841.72052002
1595942803110155105,841.72052002
1595942803110220909,841.72052002
1595942803110244035,841.72052002
1595942803110263109,841.72052002
1595942803110589981,841.72052002
1595942803111063003,841.72052002
1595942803111665964,841.72052002
1595942803112054109,841.72052002
1595942803112588882,841.72052002
1595942803113105058,841.72052002
1595942803113600015,841.72052002
1595942803114061117,841.72052002
1595942803114603042,841.72052002
1595942803115092992,841.72052002
1595942803115638971,841.72052002
1595942803116060018,841.72052002
1595942803223247051,841.72052002
1595942803223572969,841.72052002
1595942803224072933,841.72052002
1595942803224572896,841.72052002
1595942803225087881,841.72052002
1595942803225591897,841.72052002
1595942803226063013,841.72052002
1595942803226561069,841.72052002
1595942803231043100,841.72052002
1595942803231167078,841.72052002
1595942803231266021,841.72052002
1595942803231302976,841.72052002
1595942803231324911,841.72052002
1595942803231369972,841.72052002
1595942803231412887,841.72052002
1595942803231467008,841.72052002
1595942803231499910,841.72052002
1595942803231587886,841.72052002
1595942803232059001,841.72052002
1595942803232564926,841.72052002
1595942803233059883,841.72052002
1595942803233561992,841.72052002
1595942803234047889,841.72052002
1595942803234560012,841.72052002
1595942803235132932,841.72052002
1595942803235606908,841.72052002
1595942803236076116,841.72052002
1595942803236567020,841.72052002
1595942803237076997,841.72052002
1595942803237552881,841.72052002
1595942803238095045,841.72052002
1595942803238605022,841.72052002
1595942803239159107,841.72052002
1595942803239624977,841.72052002
1595942803240051031,841.72052002
1595942803240561962,841.72052002
1595942803241071939,841.72052002
1595942803241548061,841.72052002
1595942803242079019,841.72052002
1595942803242543935,841.72052002
1595942803243045091,841.72052002
1595942803999655008,2484.80297852
1595942804000104904,2484.80297852
1595942804000624895,2484.80297852
1595942804001094102,2484.80297852
1595942804001626014,2484.80297852
1595942804002125024,2484.80297852
1595942804002613067,2484.80297852
1595942804003093004,2484.80297852
1595942804003571987,2484.80297852
1595942804004172086,2484.80297852
1595942804004590988,2484.80297852
1595942804005079984,2484.80297852
1595942804005599975,2484.80297852
1595942804006108045,2484.80297852
1595942804006613969,2484.80297852
1595942804009638071,2484.80297852
1595942804009659051,2484.80297852
1595942804009671926,2484.80297852
1595942804009758949,2484.80297852
1595942804009799957,2484.80297852
1595942804019668102,2484.80297852
1595942804020077943,2484.80297852
1595942804020576000,2484.80297852
1595942804021078109,2484.80297852
1595942804021553993,2484.80297852
1595942804022102117,2484.80297852
1595942804022582054,2484.80297852
1595942804023066043,2484.80297852
1595942804023596048,2484.80297852
1595942804024156093,2484.80297852
1595942804024637937,2484.80297852
1595942804025122880,2484.80297852
1595942804025590896,2484.80297852
1595942804026036977,2484.80297852
