1595942752728326082,841.032287598
1595942752728764057,841.032287598
1595942752732443094,841.032287598
1595942752732503890,841.032287598
1595942752732577085,841.032287598
1595942752732641935,841.032287598
1595942752739279031,841.032287598
1595942752739878892,841.032287598
1595942752740396022,841.032287598
1595942752740895986,841.032287598
1595942752741415023,841.032287598
1595942752741906881,841.032287598
1595942752742568016,841.032287598
1595942752742806911,841.032287598
1595942752743411064,841.032287598
1595942752743880033,841.032287598
1595942752744390010,841.032287598
1595942752744874000,841.032287598
1595942752745431900,841.032287598
1595942752745857954,841.032287598
1595942752746396064,841.032287598
1595942752746866941,841.032287598
1595942752747463941,841.032287598
1595942752747843980,841.032287598
1595942752748369932,841.032287598
