1595942763244568109,963.876342773
1595942763244913101,963.876342773
1595942763245404005,963.876342773
1595942763245945930,963.532287598
1595942763246411085,963.532287598
1595942763246859073,963.532287598
1595942763247394084,963.876342773
1595942763247912883,963.876342773
1595942763248429059,963.876342773
1595942763248874902,963.876342773
1595942764300443887,2488.93212891
1595942764300940036,2488.93212891
1595942764301515102,2488.93212891
1595942764304322957,2488.93212891
1595942764304388999,2488.93212891
1595942764304416894,2488.93212891
1595942764304465055,2488.93212891
1595942764304491996,2488.93212891
1595942764304522037,2488.93212891
1595942764304908990,2488.93212891
1595942764305382966,2488.93212891
